award,film,nominee_x,year,genre,win,nominee_y
MUSIC (Original Score),The Talented Mr. Ripley,Gabriel Yared,1999,M,0.0,
COSTUME DESIGN,Anna and the King,Jenny Beavan,1999,F,0.0,
SOUND EDITING,The Matrix,Dane A. Davis,1999,M,0.0,
MUSIC (Original Score),The Cider House Rules,Rachel Portman,1999,F,0.0,
FILM EDITING,American Beauty,"Tariq Anwar, Christopher Greenbury",1999,M,0.0,
DOCUMENTARY (Short Subject),Eyewitness,Bert Van Bork,1999,M,0.0,
DOCUMENTARY (Feature),One Day in September,"Arthur Cohn, Kevin Macdonald",1999,M,0.0,
DOCUMENTARY (Feature),Genghis Blues,"Roko Belic, Adrian Belic",1999,M,0.0,
DOCUMENTARY (Feature),Buena Vista Social Club,"Wim Wenders, Ulrich Felsberg",1999,M,0.0,
DIRECTING,The Sixth Sense,M. Night Shyamalan,1999,M,0.0,
DIRECTING,The Insider,Michael Mann,1999,M,0.0,
DIRECTING,The Cider House Rules,Lasse HallstrÃ¶m,1999,M,0.0,
MAKEUP AND HAIRSTYLING,Topsy-Turvy,"Christine Blundell, Trefor Proud",1999,X,0.0,2.0
DIRECTING,American Beauty,Sam Mendes,1999,M,0.0,
DIRECTING,Being John Malkovich,Spike Jonze,1999,M,0.0,
MUSIC (Original Score),The Red Violin,John Corigliano,1999,M,0.0,
SHORT FILM (Animated),My Grandmother Ironed the King's Shirts,Torill Kove,1999,F,0.0,
SHORT FILM (Live Action),My Mother Dreams the Satan's Disciples in New York,"Barbara Schock, Tammy Tiehel",1999,F,0.0,
SHORT FILM (Animated),When the Day Breaks,"Wendy Tilby, Amanda Forbis",1999,F,0.0,
MUSIC (Original Song),"""Music Of My Heart"" from Music of the Heart",Music and Lyric by Diane Warren,1999,F,0.0,
WRITING (Adapted Screenplay),The Cider House Rules,John Irving,1999,M,0.0,
WRITING (Original Screenplay),Erin Brockovich,Written by Susannah Grant,2000,F,0.0,
SHORT FILM (Live Action),A Soccer Story (Uma Historia de Futebol),Paulo Machline,2000,M,0.0,
SHORT FILM (Live Action),Seraglio,"Gail Lerner, Colin Campbell",2000,X,0.0,2.0
SHORT FILM (Live Action),Quiero Ser (I want to be...),Florian Gallenberger,2000,M,0.0,
SHORT FILM (Live Action),By Courier,"Peter Riegert, Ericka Frederick",2000,X,0.0,2.0
SHORT FILM (Animated),Rejected,Don Hertzfeldt,2000,M,0.0,
SHORT FILM (Animated),The Periwig-Maker,"Steffen SchÃ¤ffler, Annette SchÃ¤ffler",2000,X,0.0,2.0
SHORT FILM (Animated),Father and Daughter,Michael Dudok de Wit,2000,M,0.0,
BEST PICTURE,Traffic,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",2000,X,0.0,2.0
FILM EDITING,Gladiator,Pietro Scalia,2000,M,0.0,
BEST PICTURE,Gladiator,"Douglas Wick, David Franzoni and Branko Lustig, Producers",2000,M,0.0,
BEST PICTURE,"Crouching Tiger, Hidden Dragon","Bill Kong, Hsu Li Kong and Ang Lee, Producers",2000,M,0.0,
MUSIC (Original Song),"""Things Have Changed"" from Wonder Boys",Music and Lyric by Bob Dylan,2000,M,0.0,
MUSIC (Original Song),"""My Funny Friend And Me"" from The Emperor's New Groove",Music by Sting and David Hartley; Lyric by Sting,2000,M,0.0,
MUSIC (Original Song),"""A Love Before Time"" from Crouching Tiger, Hidden Dragon",Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus,2000,M,0.0,
MUSIC (Original Song),"""I've Seen It All"" from Dancer in the Dark",Music by BjÃ¶rk; Lyric by Lars von Trier and Sjon Sigurdsson,2000,X,0.0,2.0
MUSIC (Original Song),"""A Fool In Love"" from Meet the Parents",Music and Lyric by Randy Newman,2000,M,0.0,
MUSIC (Original Score),The Patriot,John Williams,2000,M,0.0,
MUSIC (Original Score),MalÃ¨na,Ennio Morricone,2000,M,0.0,
MUSIC (Original Score),Gladiator,Hans Zimmer,2000,M,0.0,
MUSIC (Original Score),"Crouching Tiger, Hidden Dragon",Tan Dun,2000,M,0.0,
MAKEUP AND HAIRSTYLING,Dr. Seuss' How the Grinch Stole Christmas,"Rick Baker, Gail Ryan",2000,X,0.0,2.0
MAKEUP AND HAIRSTYLING,The Cell,"MichÃ¨le Burke, Edouard Henriques",2000,X,0.0,2.0
COSTUME DESIGN,"Crouching Tiger, Hidden Dragon",Tim Yip,2000,M,0.0,
DOCUMENTARY (Short Subject),On Tiptoe: Gentle Steps to Freedom,"Eric Simonson, Leelai Demoz",2000,M,0.0,
DOCUMENTARY (Short Subject),The Man on Lincoln's Nose,Daniel Raim,2000,M,0.0,
PRODUCTION DESIGN,Dr. Seuss' How the Grinch Stole Christmas,Art Direction: Michael Corenblith; Set Decoration: Merideth Boswell,2000,X,0.0,2.0
PRODUCTION DESIGN,"Crouching Tiger, Hidden Dragon",Tim Yip,2000,M,0.0,
PRODUCTION DESIGN,Gladiator,Art Direction: Arthur Max; Set Decoration: Crispian Sallis,2000,M,0.0,
PRODUCTION DESIGN,Quills,Art Direction: Martin Childs; Set Decoration: Jill Quertier,2000,X,0.0,2.0
PRODUCTION DESIGN,Vatel,Art Direction: Jean Rabasse; Set Decoration: FranÃ§oise BenoÃ®t-Fresco,2000,X,0.0,2.0
CINEMATOGRAPHY,"Crouching Tiger, Hidden Dragon",Peter Pau,2000,M,0.0,
CINEMATOGRAPHY,Gladiator,John Mathieson,2000,M,0.0,
CINEMATOGRAPHY,MalÃ¨na,Lajos Koltai,2000,M,0.0,
CINEMATOGRAPHY,"O Brother, Where Art Thou?",Roger Deakins,2000,M,0.0,
FILM EDITING,Almost Famous,"Joe Hutshing, Saar Klein",2000,M,0.0,
CINEMATOGRAPHY,The Patriot,Caleb Deschanel,2000,M,0.0,
FILM EDITING,"Crouching Tiger, Hidden Dragon",Tim Squyres,2000,M,0.0,
BEST PICTURE,Chocolat,"David Brown, Kit Golden and Leslie Holleran, Producers",2000,X,0.0,2.0
FILM EDITING,Traffic,Stephen Mirrione,2000,M,0.0,
BEST PICTURE,Erin Brockovich,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",2000,X,0.0,2.0
COSTUME DESIGN,102 Dalmatians,Anthony Powell,2000,M,0.0,
DIRECTING,"Crouching Tiger, Hidden Dragon",Ang Lee,2000,M,0.0,
DIRECTING,Gladiator,Ridley Scott,2000,M,0.0,
DIRECTING,Traffic,Steven Soderbergh,2000,M,0.0,
DOCUMENTARY (Feature),Into the Arms of Strangers: Stories of the Kindertransport,"Mark Jonathan Harris, Deborah Oppenheimer",2000,X,0.0,2.0
DOCUMENTARY (Feature),Legacy,Tod Lending,2000,M,0.0,
DOCUMENTARY (Feature),Scottsboro: An American Tragedy,"Barak Goodman, Daniel Anker",2000,M,0.0,
DOCUMENTARY (Feature),Sound and Fury,"Josh Aronson, Roger Weisberg",2000,M,0.0,
DOCUMENTARY (Short Subject),Curtain Call,"Chuck Braverman, Steve Kalafer",2000,M,0.0,
DOCUMENTARY (Short Subject),Dolphins,"Greg MacGillivray, Alec Lorimore",2000,M,0.0,
SOUND EDITING,U-571,Jon Johnson,2000,M,0.0,
DOCUMENTARY (Short Subject),Big Mama,Tracy Seretean,2000,F,0.0,
COSTUME DESIGN,Dr. Seuss' How the Grinch Stole Christmas,Rita Ryack,2000,F,0.0,
COSTUME DESIGN,Gladiator,Janty Yates,2000,F,0.0,
COSTUME DESIGN,Quills,Jacqueline West,2000,F,0.0,
DIRECTING,Erin Brockovich,Steven Soderbergh,2000,M,0.0,
SOUND EDITING,Space Cowboys,"Alan Robert Murray, Bub Asman",2000,M,0.0,
DOCUMENTARY (Feature),Long Night's Journey into Day,"Frances Reid, Deborah Hoffmann",2000,F,0.0,
DIRECTING,Billy Elliot,Stephen Daldry,2000,M,0.0,
MAKEUP AND HAIRSTYLING,Shadow of the Vampire,"Ann Buchanan, Amber Sibley",2000,F,0.0,
MUSIC (Original Score),Chocolat,Rachel Portman,2000,F,0.0,
SHORT FILM (Live Action),One Day Crossing,"Joan Stein, Christina Lazaridi",2000,F,0.0,
WRITING (Adapted Screenplay),"Crouching Tiger, Hidden Dragon",Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,2000,X,0.0,2.0
VISUAL EFFECTS,Gladiator,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",2000,M,0.0,
VISUAL EFFECTS,Hollow Man,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",2000,M,0.0,
VISUAL EFFECTS,The Perfect Storm,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti",2000,M,0.0,
WRITING (Adapted Screenplay),Chocolat,Screenplay by Robert Nelson Jacobs,2000,M,0.0,
WRITING (Adapted Screenplay),"O Brother, Where Art Thou?",Written by Ethan Coen & Joel Coen,2000,M,0.0,
WRITING (Adapted Screenplay),Traffic,Screenplay by Stephen Gaghan,2000,M,0.0,
WRITING (Adapted Screenplay),Wonder Boys,Screenplay by Steve Kloves,2000,M,0.0,
WRITING (Original Screenplay),Almost Famous,Written by Cameron Crowe,2000,M,0.0,
WRITING (Original Screenplay),Billy Elliot,Written by Lee Hall,2000,M,0.0,
WRITING (Original Screenplay),Gladiator,Screenplay by David Franzoni and John Logan and William Nicholson; Story by David Franzoni,2000,M,0.0,
WRITING (Original Screenplay),You Can Count on Me,Written by Kenneth Lonergan,2000,M,0.0,
FILM EDITING,Wonder Boys,Dede Allen,2000,F,0.0,
DIRECTING,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,2001,M,0.0,
DOCUMENTARY (Feature),Murder on a Sunday Morning,"Jean-Xavier de Lestrade, Denis Poncet",2001,M,0.0,
WRITING (Original Screenplay),The Royal Tenenbaums,Written by Wes Anderson & Owen Wilson,2001,M,0.0,
WRITING (Original Screenplay),Monster's Ball,Written by Milo Addica & Will Rokos,2001,M,0.0,
WRITING (Original Screenplay),Memento,Screenplay by Christopher Nolan; Story by Jonathan Nolan,2001,M,0.0,
WRITING (Original Screenplay),Gosford Park,Written by Julian Fellowes,2001,M,0.0,
WRITING (Original Screenplay),AmÃ©lie,Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,2001,M,0.0,
WRITING (Adapted Screenplay),Shrek,Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,2001,M,0.0,
WRITING (Adapted Screenplay),The Lord of the Rings: The Fellowship of the Ring,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",2001,X,0.0,2.0
WRITING (Adapted Screenplay),In the Bedroom,Screenplay by Rob Festinger and Todd Field,2001,M,0.0,
WRITING (Adapted Screenplay),Ghost World,Written by Daniel Clowes & Terry Zwigoff,2001,M,0.0,
WRITING (Adapted Screenplay),A Beautiful Mind,Written by Akiva Goldsman,2001,M,0.0,
VISUAL EFFECTS,Pearl Harbor,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow",2001,M,0.0,
VISUAL EFFECTS,The Lord of the Rings: The Fellowship of the Ring,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",2001,M,0.0,
ANIMATED FEATURE FILM,Jimmy Neutron: Boy Genius,"Steve Oedekerk, John A. Davis",2001,M,0.0,
ANIMATED FEATURE FILM,"Monsters, Inc.","Pete Docter, John Lasseter",2001,M,0.0,
FILM EDITING,Black Hawk Down,Pietro Scalia,2001,M,0.0,
DIRECTING,Black Hawk Down,Ridley Scott,2001,M,0.0,
DIRECTING,Gosford Park,Robert Altman,2001,M,0.0,
DIRECTING,Mulholland Drive,David Lynch,2001,M,0.0,
DOCUMENTARY (Feature),Promises,"Justine Shapiro, B.Z. Goldberg",2001,X,0.0,2.0
DOCUMENTARY (Feature),War Photographer,Christian Frei,2001,M,0.0,
COSTUME DESIGN,Gosford Park,Jenny Beavan,2001,F,0.0,
DOCUMENTARY (Feature),LaLee's Kin: The Legacy of Cotton,"Susan Froemke, Deborah Dickson",2001,F,0.0,
MUSIC (Original Song),"""May It Be"" from The Lord of the Rings: The Fellowship of the Ring","Music and Lyric by Enya, Nicky Ryan and Roma Ryan",2001,X,0.0,2.0
DOCUMENTARY (Feature),Children Underground,Edet Belzberg,2001,F,0.0,
COSTUME DESIGN,Moulin Rouge,"Catherine Martin, Angus Strathie",2001,X,0.0,2.0
DOCUMENTARY (Short Subject),Artists and Orphans: A True Drama,Lianne Klapper McNally,2001,F,0.0,
DOCUMENTARY (Short Subject),Sing!,"Freida Lee Mock, Jessica Sanders",2001,F,0.0,
DOCUMENTARY (Short Subject),Thoth,"Sarah Kernochan, Lynn Appelle",2001,F,0.0,
FILM EDITING,Memento,Dody Dorn,2001,F,0.0,
FILM EDITING,Moulin Rouge,Jill Bilcock,2001,F,0.0,
MAKEUP AND HAIRSTYLING,A Beautiful Mind,"Greg Cannom, Colleen Callaghan",2001,X,0.0,2.0
MUSIC (Original Song),"""There You'll Be"" from Pearl Harbor",Music and Lyric by Diane Warren,2001,F,0.0,
BEST PICTURE,The Lord of the Rings: The Fellowship of the Ring,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",2001,X,0.0,2.0
SHORT FILM (Live Action),the accountant,"Ray McKinnon, Lisa Blount",2001,X,0.0,2.0
SHORT FILM (Live Action),Speed for Thespians,"Kalman Apple, Shameela Bakhsh",2001,X,0.0,2.0
DIRECTING,A Beautiful Mind,Ron Howard,2001,M,0.0,
COSTUME DESIGN,The Lord of the Rings: The Fellowship of the Ring,"Ngila Dickson, Richard Taylor",2001,X,0.0,2.0
COSTUME DESIGN,Harry Potter and the Sorcerer's Stone,Judianna Makovsky,2001,F,0.0,
FILM EDITING,A Beautiful Mind,"Mike Hill, Dan Hanley",2001,M,0.0,
CINEMATOGRAPHY,Moulin Rouge,Donald M. McAlpine,2001,M,0.0,
PRODUCTION DESIGN,Moulin Rouge,Art Direction: Catherine Martin; Set Decoration: Brigitte Broch,2001,F,0.0,
SHORT FILM (Animated),Stubble Trouble,Joseph E. Merideth,2001,M,0.0,
SHORT FILM (Animated),Strange Invaders,Cordell Barker,2001,M,0.0,
SHORT FILM (Animated),Give Up Yer Aul Sins,"Cathal Gaffney, Darragh O'Connell",2001,M,0.0,
MUSIC (Original Song),"""If I Didn't Have You"" from Monsters, Inc.",Music and Lyric by Randy Newman,2001,M,0.0,
MAKEUP AND HAIRSTYLING,The Lord of the Rings: The Fellowship of the Ring,"Peter Owen, Richard Taylor",2001,M,0.0,
MAKEUP AND HAIRSTYLING,Moulin Rouge,"Maurizio Silvi, Aldo Signoretti",2001,M,0.0,
MUSIC (Original Score),A.I. Artificial Intelligence,John Williams,2001,M,0.0,
MUSIC (Original Score),A Beautiful Mind,James Horner,2001,M,0.0,
MUSIC (Original Score),Harry Potter and the Sorcerer's Stone,John Williams,2001,M,0.0,
MUSIC (Original Score),The Lord of the Rings: The Fellowship of the Ring,Howard Shore,2001,M,0.0,
PRODUCTION DESIGN,Harry Potter and the Sorcerer's Stone,Art Direction: Stuart Craig; Set Decoration: Stephenie McMillan,2001,X,0.0,2.0
MUSIC (Original Score),"Monsters, Inc.",Randy Newman,2001,M,0.0,
SHORT FILM (Animated),For the Birds,Ralph Eggleston,2001,M,0.0,
MUSIC (Original Song),"""Until"" from Kate & Leopold",Music and Lyric by Sting,2001,M,0.0,
MUSIC (Original Song),"""Vanilla Sky"" from Vanilla Sky",Music and Lyric by Paul McCartney,2001,M,0.0,
BEST PICTURE,A Beautiful Mind,"Brian Grazer and Ron Howard, Producers",2001,M,0.0,
BEST PICTURE,Gosford Park,"Robert Altman, Bob Balaban and David Levy, Producers",2001,M,0.0,
BEST PICTURE,In the Bedroom,"Graham Leader, Ross Katz and Todd Field, Producers",2001,M,0.0,
BEST PICTURE,Moulin Rouge,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",2001,M,0.0,
SHORT FILM (Animated),Fifty Percent Grey,"Ruairi Robinson, Seamus Byrne",2001,M,0.0,
SOUND EDITING,Pearl Harbor,"George Watters II, Christopher Boyes",2001,M,0.0,
ANIMATED FEATURE FILM,Shrek,Aron Warner,2001,M,0.0,
PRODUCTION DESIGN,Gosford Park,Art Direction: Stephen Altman; Set Decoration: Anna Pinnock,2001,X,0.0,2.0
CINEMATOGRAPHY,The Man Who Wasn't There,Roger Deakins,2001,M,0.0,
CINEMATOGRAPHY,The Lord of the Rings: The Fellowship of the Ring,Andrew Lesnie,2001,M,0.0,
CINEMATOGRAPHY,Black Hawk Down,Slawomir Idziak,2001,M,0.0,
CINEMATOGRAPHY,AmÃ©lie,Bruno Delbonnel,2001,M,0.0,
PRODUCTION DESIGN,The Lord of the Rings: The Fellowship of the Ring,Art Direction: Grant Major; Set Decoration: Dan Hennah,2001,M,0.0,
VISUAL EFFECTS,A.I. Artificial Intelligence,"Dennis Muren, Scott Farrar, Stan Winston, Michael Lantieri",2001,M,0.0,
SOUND EDITING,"Monsters, Inc.","Gary Rydstrom, Michael Silvers",2001,M,0.0,
COSTUME DESIGN,The Affair of the Necklace,Milena Canonero,2001,F,0.0,
PRODUCTION DESIGN,AmÃ©lie,Art Direction: Aline Bonetto; Set Decoration: Marie-Laure Valla,2001,F,0.0,
FILM EDITING,The Lord of the Rings: The Fellowship of the Ring,John Gilbert,2001,M,0.0,
SHORT FILM (Live Action),Gregor's Greatest Invention,Johannes Kiefer,2001,M,0.0,
SHORT FILM (Live Action),Copy Shop,Virgil Widrich,2001,M,0.0,
SHORT FILM (Live Action),A Man Thing (Meska Sprawa),"Slawomir Fabicki, Bogumil Godfrejow",2001,M,0.0,
MUSIC (Original Song),"""Father And Daughter"" from The Wild Thornberrys Movie",Music and Lyric by Paul Simon,2002,M,0.0,
MUSIC (Original Score),Road to Perdition,Thomas Newman,2002,M,0.0,
MUSIC (Original Song),"""Burn It Blue"" from Frida",Music by Elliot Goldenthal; Lyric by Julie Taymor,2002,X,0.0,2.0
MUSIC (Original Song),"""The Hands That Built America"" from Gangs of New York","Music and Lyric by Bono, The Edge, Adam Clayton and Larry Mullen",2002,M,0.0,
MUSIC (Original Score),The Hours,Philip Glass,2002,M,0.0,
MUSIC (Original Score),Far from Heaven,Elmer Bernstein,2002,M,0.0,
MUSIC (Original Score),Catch Me If You Can,John Williams,2002,M,0.0,
MAKEUP AND HAIRSTYLING,The Time Machine,"John M. Elliott, Jr., Barbara Lorenz",2002,X,0.0,2.0
MAKEUP AND HAIRSTYLING,Frida,"John Jackson, Beatrice De Alba",2002,X,0.0,2.0
MUSIC (Original Score),Frida,Elliot Goldenthal,2002,M,0.0,
MUSIC (Original Song),"""I Move On"" from Chicago",Music by John Kander; Lyric by Fred Ebb,2002,M,0.0,
MUSIC (Original Song),"""Lose Yourself"" from 8 Mile","Music by Eminem, Jeff Bass and Luis Resto; Lyric by Eminem",2002,M,0.0,
FILM EDITING,The Pianist,HervÃ© de Luze,2002,M,0.0,
WRITING (Original Screenplay),My Big Fat Greek Wedding,Written by Nia Vardalos,2002,F,0.0,
SHORT FILM (Live Action),This Charming Man (Der Er En Yndig Mand),"Martin Strange-Hansen, Mie Andreasen",2002,X,0.0,2.0
SHORT FILM (Live Action),Johnny Flynton,"Lexi Alexander, Alexander Buono",2002,X,0.0,2.0
SHORT FILM (Live Action),Inja (Dog),"Steven Pasvolsky, Joe Weatherstone",2002,X,0.0,2.0
SHORT FILM (Live Action),Fait D'Hiver,"Dirk BeliÃ«n, Anja Daelemans",2002,X,0.0,2.0
SHORT FILM (Animated),Das Rad,"Chris Stenner, Heidi Wittlinger",2002,X,0.0,2.0
PRODUCTION DESIGN,Road to Perdition,Art Direction: Dennis Gassner; Set Decoration: Nancy Haigh,2002,X,0.0,2.0
FILM EDITING,Gangs of New York,Thelma Schoonmaker,2002,F,0.0,
DOCUMENTARY (Short Subject),The Collector of Bedford Street,Alice Elliott,2002,F,0.0,
DOCUMENTARY (Feature),Daughter from Danang,"Gail Dolgin, Vicente Franco",2002,X,0.0,2.0
COSTUME DESIGN,The Pianist,Anna Sheppard,2002,F,0.0,
COSTUME DESIGN,The Hours,Ann Roth,2002,F,0.0,
COSTUME DESIGN,Gangs of New York,Sandy Powell,2002,F,0.0,
COSTUME DESIGN,Chicago,Colleen Atwood,2002,F,0.0,
PRODUCTION DESIGN,Gangs of New York,Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,2002,X,0.0,2.0
PRODUCTION DESIGN,Frida,Art Direction: Felipe Fernandez del Paso; Set Decoration: Hania Robledo,2002,X,0.0,2.0
BEST PICTURE,The Lord of the Rings: The Two Towers,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",2002,X,0.0,2.0
CINEMATOGRAPHY,Road to Perdition,Conrad L. Hall,2002,M,0.0,
CINEMATOGRAPHY,The Pianist,Pawel Edelman,2002,M,0.0,
ANIMATED FEATURE FILM,Ice Age,Chris Wedge,2002,M,0.0,
ANIMATED FEATURE FILM,Lilo & Stitch,Chris Sanders,2002,M,0.0,
ANIMATED FEATURE FILM,Spirit: Stallion of the Cimarron,Jeffrey Katzenberg,2002,M,0.0,
ANIMATED FEATURE FILM,Spirited Away,Hayao Miyazaki,2002,M,0.0,
ANIMATED FEATURE FILM,Treasure Planet,Ron Clements,2002,M,0.0,
PRODUCTION DESIGN,Chicago,Art Direction: John Myhre; Set Decoration: Gordon Sim,2002,M,0.0,
PRODUCTION DESIGN,The Lord of the Rings: The Two Towers,Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee,2002,M,0.0,
COSTUME DESIGN,Frida,Julie Weiss,2002,F,0.0,
WRITING (Original Screenplay),Gangs of New York,Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,2002,M,0.0,
WRITING (Original Screenplay),Talk to Her,Written by Pedro AlmodÃ³var,2002,M,0.0,
WRITING (Original Screenplay),Y Tu MamÃ¡ TambiÃ©n,Written by Carlos CuarÃ³n and Alfonso CuarÃ³n,2002,M,0.0,
CINEMATOGRAPHY,Far from Heaven,Edward Lachman,2002,M,0.0,
CINEMATOGRAPHY,Chicago,Dion Beebe,2002,M,0.0,
SHORT FILM (Animated),The Cathedral,Tomek Baginski,2002,M,0.0,
BEST PICTURE,Gangs of New York,"Alberto Grimaldi and Harvey Weinstein, Producers",2002,M,0.0,
DOCUMENTARY (Feature),Prisoner of Paradise,"Malcolm Clarke, Stuart Sender",2002,M,0.0,
FILM EDITING,Chicago,Martin Walsh,2002,M,0.0,
BEST PICTURE,Chicago,"Martin Richards, Producer",2002,M,0.0,
WRITING (Original Screenplay),Far from Heaven,Written by Todd Haynes,2002,M,0.0,
DOCUMENTARY (Short Subject),Twin Towers,"Bill Guttentag, Robert David Port",2002,M,0.0,
DOCUMENTARY (Feature),Winged Migration,Jacques Perrin,2002,M,0.0,
DOCUMENTARY (Feature),Spellbound,"Jeffrey Blitz, Sean Welch",2002,M,0.0,
FILM EDITING,The Lord of the Rings: The Two Towers,Michael Horton,2002,M,0.0,
DOCUMENTARY (Feature),Bowling for Columbine,"Michael Moore, Michael Donovan",2002,M,0.0,
DIRECTING,Talk to Her,Pedro AlmodÃ³var,2002,M,0.0,
DIRECTING,The Pianist,Roman Polanski,2002,M,0.0,
DIRECTING,The Hours,Stephen Daldry,2002,M,0.0,
DIRECTING,Gangs of New York,Martin Scorsese,2002,M,0.0,
DIRECTING,Chicago,Rob Marshall,2002,M,0.0,
FILM EDITING,The Hours,Peter Boyle,2002,M,0.0,
DOCUMENTARY (Short Subject),Mighty Times: The Legacy of Rosa Parks,"Robert Hudson, Bobby Houston",2002,M,0.0,
WRITING (Adapted Screenplay),The Pianist,Screenplay by Ronald Harwood,2002,M,0.0,
CINEMATOGRAPHY,Gangs of New York,Michael Ballhaus,2002,M,0.0,
WRITING (Adapted Screenplay),Chicago,Screenplay by Bill Condon,2002,M,0.0,
WRITING (Adapted Screenplay),The Hours,Screenplay by David Hare,2002,M,0.0,
SHORT FILM (Live Action),I'll Wait for the Next One... (J'Attendrai Le Suivant...),"Philippe Orreindy, Thomas Gaudin",2002,M,0.0,
BEST PICTURE,The Hours,"Scott Rudin and Robert Fox, Producers",2002,M,0.0,
SHORT FILM (Animated),Mt. Head,Koji Yamamura,2002,M,0.0,
DOCUMENTARY (Short Subject),Why Can't We Be a Family Again?,"Roger Weisberg, Murray Nossel",2002,M,0.0,
SHORT FILM (Animated),Mike's New Car,"Pete Docter, Roger Gould",2002,M,0.0,
WRITING (Adapted Screenplay),Adaptation,Screenplay by Charlie Kaufman and Donald Kaufman,2002,M,0.0,
WRITING (Adapted Screenplay),About a Boy,Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,2002,M,0.0,
VISUAL EFFECTS,Spider-Man,"John Dykstra, Scott Stokdyk, Anthony LaMolinara, John Frazier",2002,M,0.0,
VISUAL EFFECTS,The Lord of the Rings: The Two Towers,"Jim Rygiel, Joe Letteri, Randall William Cook, Alex Funke",2002,M,0.0,
VISUAL EFFECTS,Star Wars Episode II Attack of the Clones,"Rob Coleman, Pablo Helman, John Knoll, Ben Snow",2002,M,0.0,
SOUND EDITING,Minority Report,"Richard Hymns, Gary Rydstrom",2002,M,0.0,
SOUND EDITING,The Lord of the Rings: The Two Towers,"Ethan Van der Ryn, Michael Hopkins",2002,M,0.0,
BEST PICTURE,The Pianist,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",2002,M,0.0,
SHORT FILM (Animated),The ChubbChubbs!,Eric Armstrong,2002,M,0.0,
SOUND EDITING,Road to Perdition,Scott A. Hecker,2002,M,0.0,
COSTUME DESIGN,The Last Samurai,Ngila Dickson,2003,F,0.0,
SOUND MIXING,The Last Samurai,"Andy Nelson, Anna Behlmer and Jeff Wexler",2003,X,0.0,2.0
